Date,Equal Weight (1/N),Buy-and-Hold SPY,Vanilla PPO,PPO + DeepAR + TPG,MacroHRL (Ours)
2024-04-11,121519.93541740988,138518.65480585257,117753.92539594889,117644.15902982728,123814.12835057099
2024-04-12,120166.59849568922,136606.65621039635,116406.14850393869,116136.04409340872,122268.35675230439
2024-04-15,119296.42967605664,134895.235271923,115522.43718255742,116027.49523469704,121293.68308348027
2024-04-16,118587.54662630778,134649.20668452157,114840.29721477747,115613.74636279642,120791.19366020334
2024-04-17,118283.79289832883,133852.3314943438,114551.1796790123,115091.09800107332,120237.44970819703
2024-04-18,118177.44330095916,133576.89985639462,114437.24861306133,115142.74532981812,120064.3919536116
2024-04-19,117887.56672830856,132410.99845823663,114071.40688961436,115089.4604478358,119409.76271271419
2024-04-22,118326.5481036151,133630.3705584681,114436.58325292279,114303.93949993163,119777.46579135429
2024-04-23,119169.82595961686,135216.1178402907,115238.15916472847,114780.86760253683,120766.81209825994
2024-04-24,119097.70129696945,135151.92632080743,115184.91479614047,114682.11370750231,120741.70995214778
2024-04-25,118801.52052471445,134638.50254023372,114917.1313302058,114607.87432506247,120420.72787136339
2024-04-26,119641.94727573036,135914.07139797648,115699.37524676326,115323.47059451236,121417.96388265747
2024-04-29,120251.41389576152,136395.40775536952,116279.08391421929,115768.61830601848,121937.6403294866
2024-04-30,118538.07467058997,134234.7128730009,114597.80789493116,114031.25419397267,120098.27785537238
2024-05-01,118691.86640163211,133798.8441191484,114701.42235791689,114216.84307015591,120044.58207678437
2024-05-02,119921.3506993383,135050.33698880445,115915.44340102236,115318.6817038531,121304.71915054473
2024-05-03,120995.85204840978,136724.3184319532,116939.28384209976,116271.38361465398,122597.4839501551
2024-05-06,121684.12661389257,138136.24008095163,117585.40336872028,116870.57609226805,123430.23724120882
2024-05-07,121826.34493005041,138288.65742520007,117724.175442641,116928.52614905771,123541.56435753345
2024-05-08,121504.68928838041,138302.02093243794,117403.44466868138,116661.04773830443,123311.68589012002
2024-05-09,122417.55815437503,139098.92113229865,118242.29450192949,117431.15085313146,124055.4192910066
2024-05-10,122506.2951161111,139278.11551038868,118331.30981348995,117476.98553550846,124160.70774406803
2024-05-13,122572.42343111549,139296.78940696563,118396.83074837235,117577.38076350739,124257.20239569923
2024-05-14,123295.96030288893,139935.911853873,119078.43082826151,118234.90613632789,124955.91913043683
2024-05-15,124767.75086671358,141668.7327443611,120490.32899946201,119584.73100969986,126465.99559201856
2024-05-16,124529.12761030994,141377.2532265411,120249.93805682153,119379.46272026094,126211.00915559832
2024-05-17,124817.4384245881,141580.48190991304,120554.08709678739,119599.77509061249,126400.70435040584
2024-05-20,124831.53070560751,141743.62840813227,120536.6578343579,119558.56693769872,126538.1553864915
2024-05-21,124818.82387769483,142091.24632753673,120488.50455272345,119490.73925170688,126572.01994512686
2024-05-22,124130.34079865128,141682.12126128192,119813.81776694329,118850.66936896674,126009.45954893081
2024-05-23,122955.85639251755,140647.2205822357,118656.29895999533,117795.21629925462,124994.14146982205
2024-05-24,123497.15687468379,141577.81421040205,119176.86896442274,118374.63502777356,125697.96484788784
2024-05-28,123316.10101246096,141676.769189138,118946.43881403586,118152.49067761507,125617.63956340346
2024-05-29,122100.46374799262,140684.66841412126,117774.23138764067,116966.48218490081,124479.66117065861
2024-05-30,122382.57534777121,139751.382076761,118007.3060763228,116900.63093649078,124323.09556299284
2024-05-31,122845.6641458584,141024.26656187078,118452.21395135128,117344.7947891704,124796.03053958793
2024-06-03,123543.68746887201,141139.26108391656,119115.35244061143,117904.25723783152,125358.32138335805
2024-06-04,123521.22844524482,141297.0388368699,119077.13503476449,117963.51335911198,125435.82830066279
2024-06-05,124700.57754217432,142976.37235216258,120213.52971733478,119121.03441275131,126822.50913036636
2024-06-06,124921.0028361016,142973.68797952964,120424.50730429907,119270.72170588936,126955.0871685561
2024-06-07,123511.3032065991,142799.88735638838,119078.33252587193,118076.11448868123,125940.8343510274
2024-06-10,123806.5633459278,143241.1248555068,119328.09015605197,118323.33247241146,126258.90654481975
2024-06-11,123891.19136999118,143586.05840227832,119410.57081710946,118513.45206510616,126465.87101285197
2024-06-12,124917.16107118884,144765.33164423518,120416.34490690792,119545.94091864278,127606.87723496417
2024-06-13,124937.04946025828,145056.8278351771,120414.1848122786,119713.57228762838,127736.50382400022
2024-06-14,125142.87274883066,145145.09534274714,120651.26792307192,119957.73404887352,127943.41955021415
2024-06-17,125333.46431203466,146300.27592349533,120845.41821841737,120350.49676450255,128506.46321240572
2024-06-18,125901.11804194348,146671.98650410844,121426.46137040285,120760.86708725193,128936.44838198964
2024-06-20,125757.93418353733,146273.56558214148,121228.84946079356,120393.43953831012,128585.93220183376
2024-06-21,125343.69352770006,146077.45632183953,120795.56724695508,120087.77486526343,128243.10937455016
2024-06-24,125469.46117435768,145602.58913576065,120895.1420339106,119960.90326709645,128023.23856964805
2024-06-25,125486.68480366956,146163.27288048383,120921.5715101359,120045.57517882745,128327.28737671279
2024-06-26,124937.9090010429,146345.71018079194,120378.99693288509,119613.55613180395,128000.49114418804
2024-06-27,125434.96192224041,146576.44951537097,120844.77683166978,120041.80090566509,128406.56160478349
2024-06-28,125135.72898890855,145999.6595348502,120480.04788498714,119646.37109655059,128006.94685504706
2024-07-01,124944.53047535874,146300.10919227588,120277.19913097173,119535.40569192902,128038.4695173958
2024-07-02,125536.03095042746,147284.67371617406,120836.15906682296,120210.4390560136,128785.87677058303
2024-07-03,126570.29785070037,147941.94485631716,121843.47286168311,121093.72100362461,129732.42046293178
2024-07-05,127432.62212537366,148795.05848681112,122667.9979542858,121909.91564232629,130638.19060337539
2024-07-08,127297.23542061275,148966.74162346552,122544.07355987676,121899.44794904448,130631.17570895732
2024-07-09,127262.55275695607,149111.59770691252,122498.25280796843,121934.50119324817,130640.2677148965
2024-07-10,128164.02633034863,150587.1023064433,123320.7000044908,122837.6689822891,131686.86241509765
2024-07-11,128771.93873567098,149288.66626195473,123909.21683004442,122710.37658293107,131388.530981942
2024-07-12,129427.40643273553,150230.31416996976,124553.2417325314,123275.10444860902,132088.4468049306
2024-07-15,129179.18599362572,150643.44078549108,124325.69120424725,122985.12325943793,131965.0688962995
2024-07-16,130260.38886164775,151536.78665923522,125348.68234470232,123942.50496875304,132822.95577388463
2024-07-17,129223.82191161286,149412.06403746014,124317.34688785342,122988.69480819684,131311.8540919035
2024-07-18,128309.55076494392,148263.8861679283,123422.72909038681,122118.72803424158,130420.19899705164
2024-07-19,127383.34340544042,147279.30497090818,122517.84756080392,121317.64298476638,129515.76158760449
2024-07-22,128269.9738756037,148797.72618632208,123355.1291322918,122167.60683268498,130615.61329643632
2024-07-23,127980.60544019517,148564.31915223206,123057.34850390108,121929.62752528294,130317.62470859873
2024-07-24,126094.23885905714,145197.51563813817,121263.09447283258,120287.74302200966,127946.51653200979
2024-07-25,125507.62443210786,144440.9727299422,120691.9197114312,119706.39932653618,127211.99163302565
2024-07-26,126817.6019383187,146058.665713409,121954.24180652884,120947.17821458896,128524.68755066606
2024-07-29,126866.70576897718,146144.49894517523,121983.92042896066,121012.02375365574,128578.08271534648
2024-07-30,126884.16894343833,145404.07894589886,121968.87628369762,121207.65933752978,128285.29404159135
2024-07-31,128632.99143944347,147767.57734702984,123634.4102345264,122305.0586940294,130169.15947778612
2024-08-01,127518.82732013267,145675.0171774842,122568.53285324568,121753.062755523,128773.84494088788
2024-08-02,126770.93756816829,142962.80043090048,121834.9610007125,121682.0336675713,127665.10480091737
2024-08-05,124373.41218925577,138799.1800825556,119533.05809623814,119655.3583817511,125037.36417245175
2024-08-06,124673.70061209354,140078.86720141844,119857.68338010316,119511.92168107747,125482.92312458297
2024-08-07,124373.9459213929,139142.5713655473,119545.2458269299,119110.48190814503,124983.21345306857
2024-08-08,126187.58104168635,142359.18339717222,121288.97560738852,120291.07861789808,127026.96555046961
2024-08-09,126752.94929731736,142986.92643835302,121811.01954894223,120797.49702908662,127583.60989926025
2024-08-12,127056.67495897175,143062.07219895333,122066.57567674523,121021.76420669466,127831.27640007056
2024-08-13,128459.90252845461,145414.79976330866,123404.22319460257,122081.85131669219,129509.89080862947
2024-08-14,128529.09763296256,145873.54404046797,123448.76746278205,122216.30616079256,129649.72347843224
2024-08-15,129506.47768417564,148373.8454071471,124393.40170700368,122796.7605477161,131021.04735915367
2024-08-16,130303.12624829054,148706.52420929,125165.47752199536,123469.57611523716,131630.7269337865
2024-08-19,131240.0500814213,150128.35802928396,126071.51612749339,124216.64314973648,132695.2194267942
2024-08-20,131158.03223985265,149884.24685090606,125964.5437713364,124242.09387388294,132569.65109550525
2024-08-21,131619.47045650255,150399.31293399123,126407.04663462099,124597.74610317775,133060.72763620014
2024-08-22,130596.38144036781,149218.90591974222,125427.8898119673,123676.54585007475,131900.152238967
2024-08-23,132259.91458913824,150804.3864316137,126996.88903827223,125203.08944995845,133481.34671492546
2024-08-26,131817.04874742884,150444.9305956292,126554.85438237453,124837.49751914303,132941.33627785425
2024-08-27,132038.38520081516,150651.5105765118,126750.02315355382,125021.10128040386,133178.03274745756
2024-08-28,131386.23598840582,149776.92196495435,126088.45069419692,124443.222635205,132409.52257496677
2024-08-29,131430.44953991217,149790.34382811902,126102.21363542379,124483.11068719617,132415.57754813522
2024-08-30,131711.52880508066,151220.2307660118,126375.78186254074,124707.64311845531,132992.57248164417
2024-09-03,130417.53134043889,148108.27592082758,125049.89749473192,123264.80851760687,131035.00109662685
2024-09-04,130592.53090937047,147805.125217647,125227.90244141888,123322.30851539999,131031.17697351133
2024-09-05,130826.21643144776,147445.63603541863,125433.02293595872,123511.18619510953,131163.1263453379
2024-09-06,129346.75302762118,144964.10860404812,123980.35697941716,122273.25755814413,129360.09125590647
2024-09-09,130390.3836559526,146587.15365965883,124966.59313267875,123163.18626030466,130498.55945526547
2024-09-10,130860.25630598456,147225.6508644933,125377.59260689735,123614.95432664567,131023.11454820886
2024-09-11,131555.86405848077,148736.00228888646,126051.82601091839,124005.33344407968,132007.8674090604
2024-09-12,132430.68769333017,149988.87069110284,126885.58110120898,124664.68522730768,132918.80335236303
2024-09-13,133135.69853682382,150772.2239793843,127552.19576325589,125390.68661967036,133604.51561204102
2024-09-16,133524.43674603608,150994.87684982063,127897.03683518275,125779.03111490869,133855.90885593317
2024-09-17,133180.8705435801,151056.58407413433,127575.32309876704,125314.40464308605,133579.32222193756
2024-09-18,132607.95611145094,150608.57728750678,126995.06038438754,124805.73547747397,133065.30932233876
2024-09-19,134245.1947386907,153178.62232327645,128552.27990725645,125849.91426746364,134917.66077402182
2024-09-20,134087.45467887484,152913.8531468103,128342.29349670504,125733.5126698931,134705.60712028472
2024-09-23,134499.2225770248,153295.9677555163,128745.93358798767,126071.67696252308,135076.0178843093
2024-09-24,135558.32961536938,153734.58757448956,129712.00510101712,126938.24715910367,135894.05635739994
2024-09-25,134969.84622514658,153395.52296664222,129125.44434394919,126396.1571062251,135456.40063992917
2024-09-26,136153.16441564247,154003.69176266107,130342.51499751904,127276.39161271426,136499.17673339875
2024-09-27,135915.89085240854,153780.3052748592,130094.0038716616,127012.21404063102,136186.68650729337
2024-09-30,135601.94923561747,154396.56053502075,129819.13983594291,126661.05079099872,136082.2844981667
2024-10-01,135392.36457944513,153013.4083579362,129643.6902076897,126561.1576746397,135498.4343279804
2024-10-02,135525.6720124828,153077.9833592242,129783.34685945189,126752.21999299192,135622.87899165085
2024-10-03,134756.99070287702,152798.14168052093,129030.63115427713,126108.8535219657,135032.526272679
2024-10-04,135023.70994628698,154186.64592974941,129309.48237310027,126487.56159722386,135669.97789366578
2024-10-07,134330.9055748204,152792.73958901115,128634.49915477994,125859.77550054682,134843.3514616084
2024-10-08,134277.71118360249,154237.79906787272,128528.68441078994,125566.15836636517,134960.78886759726
2024-10-09,134259.66645684032,155306.09601017222,128525.3664018255,125653.18938555745,135023.10402353702
2024-10-10,134123.59208068572,155034.30744936777,128403.59398867252,125648.86584438963,134911.12092811236
2024-10-11,134805.6306028298,155962.68355231563,129079.74615541862,126348.34123203863,135494.7448524136
2024-10-14,135159.8627794915,157238.21072725352,129409.80978187436,126665.54381594413,135903.83965537103
2024-10-15,134627.24359314595,156016.52106307185,128901.55988877462,125723.50697105414,135302.4030360685
2024-10-16,135245.86629760306,156694.65027876652,129463.01484898504,126245.78851857693,135846.248325284
2024-10-17,134909.63861520495,156708.07214193122,129133.89912856417,126143.35343919447,135532.62353791163
2024-10-18,135723.24478350306,157310.88886580616,129890.7055663111,126999.0798450995,136291.01930478914
2024-10-21,134708.78569839467,157052.53884128833,128858.65802806415,126318.72799008733,135372.36368794015
2024-10-22,134785.03579209448,156969.106539082,128923.24440344637,126507.29049597362,135471.42357741078
2024-10-23,133927.00600200627,155534.834570118,128077.51755633131,125477.11160040165,134476.49183274066
2024-10-24,134488.7630113296,155871.2148053324,128596.47937437365,125978.8167191909,135060.40459216692
2024-10-25,134278.877317404,155817.37729457614,128375.8104141117,125875.20792310068,134903.39605151166
2024-10-28,134592.4245481293,156299.08046065195,128664.68731561089,126101.11724689552,135144.6873566925
2024-10-29,134761.02324878762,156552.01172053808,128826.13361416674,126516.74870562358,135452.28196922631
2024-10-30,134496.2320429276,156078.42836484886,128590.2006256107,126306.07236130165,135219.330492515
2024-10-31,132965.78347180662,153018.79377632402,127118.83838404185,124409.25267172532,133560.65310383416
2024-11-01,132722.37929317896,153664.61048169178,126887.67627824444,124240.51822084631,133342.83911107556
2024-11-04,133253.34192049186,153333.6156648652,127350.69330718514,124584.26570760702,133832.28784766005
2024-11-05,134453.60652257616,155187.70017124995,128475.27325020765,125581.8197833159,134948.72915668951
2024-11-06,133578.50866190923,159046.54418702473,127459.14287786778,124629.25561915465,134404.04067434496
2024-11-07,135342.4768243591,160276.30364222714,129116.10487137816,126169.46360225893,136052.5888418907
2024-11-08,135164.45787427705,160970.57243996335,128874.92647181604,126009.24530119076,136110.93250251815
2024-11-11,134463.90598329963,161123.94848872354,128219.6794060674,125378.62923835186,135508.7688491385
2024-11-12,133053.46579067464,160623.43804109524,126875.31597238855,124296.75398002547,134257.46689281764
2024-11-13,132605.24923257588,160701.4849249138,126393.07924969497,123984.77632925812,133809.00086759735
2024-11-14,132194.00221035225,159668.15151933025,126028.39627165752,123472.72405160229,133408.72448577042
2024-11-15,131462.41662226772,157623.00970859252,125284.98768032074,122461.23637286224,132470.78860328195
2024-11-18,132412.85893963726,158268.8430870822,126190.76286351391,123244.84985645418,133306.71317857623
2024-11-19,132892.72141270156,158847.3837454071,126634.61147263048,123699.12804827598,133818.4671326274
2024-11-20,132839.87949682624,158901.22125616332,126573.14067653204,123632.8659541902,133751.94811317287
2024-11-21,133213.05641016015,159754.25152104755,126919.79281536554,123975.70227616871,134121.48411638718
2024-11-22,133705.1033928904,160249.39322341,127355.16809690859,124360.82568492128,134539.91216664764
2024-11-25,134122.10834236268,160792.97034501893,127733.15070202328,124750.62899905056,135089.25168123576
2024-11-26,134136.11752096828,161632.54540049456,127721.57774205542,124837.64287808184,135140.7874261789
2024-11-27,134379.2576267984,161142.78911651997,127939.5372723256,125011.93776850175,135331.67070426172
2024-11-29,135159.5284381322,162143.82668489852,128647.15554339782,125624.86070314902,136173.71374143485
2024-12-02,135127.6410419967,162434.45587349936,128663.31298884185,125647.93035692761,136245.81509724507
2024-12-03,135120.9294156789,162509.801711563,128607.0550647993,125585.10458872895,136184.40874348505
2024-12-04,135717.43303884796,163518.9090709623,129176.97350428313,126198.94441035655,136918.05850946123
2024-12-05,135691.52315009656,163249.80488279078,129139.6333045266,126086.92872195019,136837.32679168312
2024-12-06,135880.64468704836,163559.27469918804,129302.53658958273,126277.26913270845,137080.8701076961
2024-12-09,136037.55476810812,162716.9985979575,129448.63285191683,126059.05048104968,136880.1903646987
2024-12-10,135406.00817143964,162211.08605881943,128816.38897482351,125450.09920038951,136357.06018109142
2024-12-11,135981.94834656504,163465.10490644994,129347.75946634602,125956.47828236986,136928.53493778815
2024-12-12,135021.40080309243,162622.8288052194,128441.54148286485,125038.200010372,135926.61360846553
2024-12-13,134642.0779179727,162590.5496411364,128069.35506962142,124680.38499707062,135521.20513723764
2024-12-16,134872.7657432434,163284.80176575063,128308.645835175,124908.58882649668,135877.43205704098
2024-12-17,134521.16539267657,162612.05796844378,127942.24838942866,124477.54133841005,135515.2297148436
2024-12-18,131210.14623470357,157765.6649399429,124797.48241495066,121211.60889180953,132231.7265748063
2024-12-19,130639.21667882349,157717.19617445252,124237.12738864466,120697.7965736013,131643.9852486885
2024-12-20,131639.30631194846,159611.52959720936,125191.37443278977,121570.6027422303,132637.62794328888
2024-12-23,131890.91509788038,160567.33298575462,125392.48304936911,121863.48240526087,132840.92377821
2024-12-24,132671.68018655802,162352.04063173156,126111.37572920957,122679.52256810995,133695.85964128314
2024-12-26,132871.1078396632,162362.86148787304,126304.41934855348,122815.64551798723,133864.3484836507
2024-12-27,131903.33937410326,160653.73310366695,125359.91225572416,121875.86802111038,132846.66559014798
2024-12-30,131276.31657800826,158820.4233072241,124754.07685842311,121071.72537298735,132209.2740796719
2024-12-31,131177.91957954562,158242.63293938668,124659.67286208915,120854.46643278765,131969.59902759286
2025-01-02,131187.70302173027,157853.83240878125,124691.5137041265,120938.0720304197,132043.01111643447
2025-01-03,131945.08906877655,159827.52989199018,125374.47750999087,121593.4117204408,132742.25186250708
2025-01-06,132168.44867482703,160748.219685722,125576.49292435627,121880.49944122843,133062.22367103974
2025-01-07,131252.02462280405,158931.11616380844,124727.17004476789,121065.44493155974,132055.64273170833
2025-01-08,131347.12653427172,159163.32273311855,124798.34817402299,121178.53152457015,132178.66161772807
2025-01-10,129872.44787490266,156733.3152485541,123343.12411057498,120023.2690685758,130833.39508804335
2025-01-13,129717.27284780427,156976.3260008837,123151.44180875801,119758.97021382973,130645.65095530402
2025-01-14,130192.55716152894,157192.3262956645,123552.18982878368,120151.13311122505,130986.89534953696
2025-01-15,131922.22583027638,160051.63332403568,125199.3373208504,121677.52348413171,132813.6453886741
2025-01-16,132367.17755899654,159743.84749295475,125608.77868827671,122066.520996135,133102.45140264035
2025-01-17,132954.60127240766,161347.65176584243,126115.09987063475,122452.9089677138,133712.13567186016
2025-01-21,134478.78152430477,162824.5569076165,127585.91053726044,123875.61145291093,135124.15686355598
2025-01-22,134443.9999725965,163739.8779560824,127539.3908349255,123885.49722208576,135182.16442906077
2025-01-23,134738.91475678934,164633.55729226538,127793.85832250994,124167.82998399549,135407.88496927224
2025-01-24,135056.31219467815,164152.95455223785,128077.70048200512,124475.42520139723,135652.5454879851
2025-01-27,134281.0123451764,161830.95555162476,127368.64022299719,123756.83451874381,134866.39091230006
2025-01-28,134700.40982131913,163221.46057548648,127785.17552376473,123998.40378052118,135332.71149375683
2025-01-29,134263.06769775212,162489.76061898665,127370.0482012104,123595.08945547577,134928.22181537835
2025-01-30,135455.79412329703,163361.84826225252,128494.04498838387,124721.812013809,135979.89612768285
2025-01-31,134841.39065541475,162492.4616647415,127902.49489256594,124197.41749383831,135381.18255967158
2025-02-03,134443.52229438405,161398.95496206312,127530.69475006907,123880.9850439917,135048.534482119
2025-02-04,135542.0068280301,162481.67415484393,128565.23328538181,124916.38633972449,136091.52558409062
2025-02-05,136476.71729556713,163140.4625490839,129465.21838512467,125732.91389674277,137055.43881644003
2025-02-06,136741.71967071897,163707.46540702373,129683.90156991618,125828.59296098935,137271.46916260236
2025-02-07,136002.911479274,162208.9518992106,128971.2183833572,125238.77711831473,136472.97990986047
2025-02-10,136907.50731875337,163310.56173915364,129826.34306232532,126187.54270567128,137334.23849847887
2025-02-11,136790.56159158945,163434.75982451235,129703.0925862755,126065.53181460357,137170.4519548961
2025-02-12,136494.74668268082,162908.2559797738,129405.28087850289,125891.728829848,136803.41324267237
2025-02-13,137935.97732579758,164628.15520075551,130784.87702929642,127177.45099513713,138282.3550813516
2025-02-14,137941.60924265266,164620.08540973475,130809.63286329345,126912.91793184119,138294.61878666168
2025-02-18,138408.69187628204,165103.38919551714,131266.43365827925,127472.30221297978,138633.1848231305
2025-02-19,138306.3070306629,165492.17305300062,131114.81063809825,127232.4571435983,138538.9157345779
2025-02-20,138567.33261548288,164803.67315545696,131386.76120722323,127472.1685916735,138692.64057055826
2025-02-21,137744.39622575024,161984.84846716514,130614.78285084762,126802.04998667429,137918.51013222418
2025-02-24,137420.3439788458,161247.74641915556,130291.19737538647,126575.06183518522,137634.75563654065
2025-02-25,137609.92365810898,160445.83594615076,130512.77496101637,126672.34826549786,137827.30458710276
2025-02-26,137933.7347122975,160526.85064567527,130806.2949224715,127006.99258761511,138168.54594928416
2025-02-27,136301.0834487307,157964.50859224357,129273.08179001184,125578.7618093285,136509.36301298896
2025-02-28,136931.94616472474,160429.6463447434,129791.45160714955,125977.65074250326,137323.60572810526
2025-03-03,136645.8871587059,157618.92479371623,129514.47376298945,126058.216207138,136992.49321043066
2025-03-04,136270.29353371242,155753.21912133673,129135.60663546094,125585.96105485564,136432.5769867616
2025-03-05,137689.12777238246,157427.23391072938,130499.35430279866,126841.60590764793,137590.2062961034
2025-03-06,135973.47781258787,154632.70196110956,128871.73923816804,125348.00760721005,135939.3391297386
2025-03-07,136539.2500388944,155499.40418598763,129398.94844439934,125887.30897397915,136458.96403183634
2025-03-10,134413.41799503242,151357.58394458416,127381.93269167774,124032.80226567456,134419.84030385216
2025-03-11,134137.26687426798,150099.38014334577,127134.90848015355,123762.17005254245,134057.4584321739
2025-03-12,134567.79241277,150895.87185171887,127533.08005341602,124058.50743115378,134445.1387100076
2025-03-13,133881.07363682604,148884.3597279416,126839.00063701704,123769.18042691682,133886.1664747012
2025-03-14,135574.35697483446,151959.6837242155,128495.5173529533,124858.44958181787,135343.11139337812
2025-03-17,136800.6978528689,153131.50408066352,129659.47431004173,125975.05375239515,136421.60226193973
2025-03-18,136332.38868460406,151476.37993843312,129228.18954070327,125869.74430544516,135985.64403452724
2025-03-19,137129.03546344428,153126.10198915377,129933.96263195365,126452.30561154091,136831.27994227267
2025-03-20,136673.13547684846,152683.29721657265,129466.42869044124,126023.6569147531,136430.9106048854
2025-03-21,136092.15294727014,152733.6667179646,128857.99940474522,125344.86384622077,135891.1452189838
2025-03-24,136905.5587448658,155468.8756997087,129585.18330418924,125690.55041470373,136575.51086926577
2025-03-25,136961.55133041478,155842.62040119898,129610.16048923974,125709.91985682036,136704.15544042975
2025-03-26,135987.88073070455,153982.13341598786,128672.80802012487,124842.35877959726,135638.06976519022
2025-03-27,136069.65828111232,153573.17508095247,128748.23939861821,125129.29663770166,135688.5849163313
2025-03-28,135120.01707732148,150480.49436473518,127801.51257893219,124543.45594289225,134829.06404603107
2025-03-31,135641.04854804146,151490.63545769503,128263.11676101037,125350.76715190489,135436.20002710936
2025-04-01,136065.01028627544,151918.5177861365,128624.09263944376,125531.31087732335,135864.39444125237
2025-04-02,136521.12980261908,152879.90667053292,129029.04325981303,125869.48803101222,136295.07931620692
2025-04-03,133228.16554643158,145345.87307719336,125736.14491789872,123615.40903877797,133200.8195967616
2025-04-04,128025.32250702578,136836.88701475618,120777.18307045833,119824.03479799806,128602.14178447609
2025-04-07,125669.77983340531,136593.15098162202,118570.68017764282,117193.66967821484,126343.40212354006
2025-04-08,124161.26974312222,134453.7226662926,117137.97243063174,116031.0989555639,124858.71314538954
2025-04-09,131934.74135909777,148573.97288983752,124522.56035854506,122333.324824777,130405.70148526838
2025-04-10,129203.51813770304,142063.60229135412,121884.36392283377,120243.49577291786,128246.54375700824
2025-04-11,131342.60328656822,144598.43369357867,123859.30252709746,122291.1936197996,130014.61978156111
2025-04-14,132383.69844814652,146001.22680831293,124833.99319773352,122946.83346611493,130789.83666045443
2025-04-15,132730.02587973844,145592.2851463995,125153.36146713863,123299.65470829004,131209.0224819771
2025-04-16,132222.6263105881,142356.06552336877,124707.92779811811,123345.83615075429,131683.69133271248
2025-04-17,132674.49528500115,142559.17749488706,125170.59570956766,123573.67340952424,131683.14072047864
2025-04-21,131554.80303677247,139165.88039002463,124265.83048638294,123309.78877497195,130966.45321529094
2025-04-22,133243.26698943943,142786.68224380902,125896.71307575566,124121.06696408625,131864.07540488776
2025-04-23,134014.5070219642,144999.20552573967,126681.11378499388,124063.78441852015,132076.08138337047
2025-04-24,135888.4502940085,148051.287190024,128441.7178936837,125764.87440865632,133786.20757963246
2025-04-25,136169.1699476682,149121.01802081065,128672.35341909157,125818.18180250986,133971.5070710988
2025-04-28,136778.8377772223,149177.89003976065,129205.75414882458,126490.15153839318,134786.01967080098
2025-04-29,137195.10216595224,150117.60386563023,129537.02346125843,126738.98377879124,135117.94229893983
2025-04-30,136924.89099154345,150177.17693033512,129270.2279200121,126415.64585076815,134578.44086378012
2025-05-01,136847.27695297127,151241.48899649005,129144.42941662269,126199.93499924055,134075.48930399364
2025-05-02,138279.46225497194,153486.5415393329,130478.09030335666,127533.98452052037,134689.84165579546
2025-05-05,138613.08903569877,152606.38410504625,130792.7841509481,127904.23077703554,135190.23449072146
2025-05-06,138612.56973041492,151330.85693010833,130791.2350104094,127917.417387336,135668.12507131638
2025-05-07,138344.0478513937,151967.26999469983,130503.33111851382,127421.97735935777,135371.27445257964
2025-05-08,137965.1934172501,153026.1466231011,130123.99844862113,127047.9060937156,134509.0130285472
2025-05-09,138409.3332648548,152831.17113509134,130530.50156282156,127517.85752495803,134966.72440425138
2025-05-12,139756.6391054749,157881.84325364657,131777.7693023533,128969.05854579141,135277.45326756794
2025-05-13,140003.01495615262,158924.46358815272,131999.74058556734,129175.28910657416,135345.5305944883
2025-05-14,139458.29271867307,159127.57555967104,131484.0367350622,128910.54985211958,134500.3732273562
2025-05-15,140528.37632886955,159904.82648532107,132526.92783731243,129651.91623653097,135658.79886139208
2025-05-16,140818.23378868005,160917.66862403578,132756.7639723492,129976.85519035628,135807.17784686034
2025-05-19,141230.6521072069,161093.7034455175,133097.90452373392,130327.84883914585,136166.41394852666
2025-05-20,141266.66622569846,160552.06040605405,133125.95551867888,130177.93867344542,136226.97117578168
2025-05-21,139814.727234827,157846.62962010142,131667.93223371,128717.8594626244,134786.21167585632
2025-05-22,139679.84377571635,157908.92040368312,131505.47849797725,128606.251710601,134711.96887321575
2025-05-23,139919.94272501898,156831.08643563182,131647.86366906393,128521.48339326734,135141.74205984705
2025-05-27,141266.93583344726,160091.68216294426,132935.6998887853,129848.03508224442,136203.64655561373
2025-05-28,140657.21058378468,159165.49023897102,132353.96666337756,129165.95430968369,135635.134172541
2025-05-29,141356.3146432125,159793.78349317596,133031.80500064758,129696.27330002634,136407.99634832828
2025-05-30,141045.85818289773,159615.06429906128,132696.00685582292,129368.42479329364,136175.6931334838
2025-06-02,141925.96532333718,160514.1790729979,133488.19624315997,130283.57222708852,136876.41386825606
2025-06-03,141883.5264177395,161429.50012146385,133410.15119348594,130283.78760152223,136670.23095902815
2025-06-04,142713.17242642073,161386.1833506541,134169.53399173217,130872.47510351657,137656.9868206094
2025-06-05,142442.93046754986,160606.2147061272,133899.39789277432,130534.87126240706,137368.3371788604
2025-06-06,142538.57297017256,162255.48658255537,133987.28145119693,130836.97336023167,136988.38633745493
2025-06-09,142866.40945087728,162401.72653512366,134293.96249405938,131159.7083247627,137274.76069950077
2025-06-10,143504.3338311514,163322.51636758714,134898.1697666345,131748.4915324751,137843.2285577449
2025-06-11,143488.20217180677,162856.68601360175,134861.76188865476,131709.20055842792,137960.55698944515
2025-06-12,144314.551686371,163503.91993433473,135635.56372042696,132385.885745697,138989.97213542
2025-06-13,143201.59199892986,161675.94553691387,134600.88845582295,131281.19893860735,138212.5438139042
2025-06-16,143521.87972054727,163214.17442119692,134940.03854108023,131499.95705384348,137872.40392708595
2025-06-17,142881.42354839027,161819.4844437273,134329.09363166304,130797.90464632116,137804.39964973458
